Tempo,Usina,Potencia Ativa(kW),Potencia Ativa Prevista (Random Forest),PR,Status
2024-08-26 13:11:00,BET01 ,160.673,197.6049232828965,0.8131022108693934,Normal
2024-08-26 13:16:00,BET01 ,232.483,202.5445298088126,1.1478117933841372,Normal
2024-08-26 13:21:00,BET01 ,207.052,200.8647937718545,1.030802840617122,Normal
2024-08-26 13:26:00,BET01 ,229.987,189.20740497275384,1.21552853617499,Normal
2024-08-26 13:31:00,BET01 ,230.522,204.65694013812288,1.1263825201550497,Normal
2024-08-26 13:36:00,BET01 ,229.022,218.28353798378413,1.0491950154162042,Normal
2024-08-26 13:41:00,BET01 ,230.408,225.05360738189228,1.0237916320489004,Normal
2024-08-26 13:46:00,BET01 ,228.377,224.0941308465456,1.0191119202331418,Normal
2024-08-26 13:51:00,BET01 ,226.312,219.80223381662984,1.0296164696342485,Normal
2024-08-26 13:56:00,BET01 ,225.906,220.2516839072373,1.0256720674841429,Normal
2024-08-26 14:01:00,BET01 ,225.388,222.0056678741659,1.0152353413235884,Normal
2024-08-26 14:06:00,BET01 ,222.775,219.5313339676413,1.0147754125743016,Normal
2024-08-26 14:11:00,BET01 ,221.293,217.17637161904133,1.0189552314106243,Normal
2024-08-26 14:16:00,BET01 ,218.845,213.6783886845694,1.0241793816737241,Normal
2024-08-26 14:21:00,BET01 ,218.366,213.7476293196337,1.0216066521769938,Normal
2024-08-26 14:26:00,BET01 ,216.883,214.87902395950368,1.0093260663771164,Normal
2024-08-26 14:31:00,BET01 ,216.282,212.96006903491704,1.015598844328597,Normal
2024-08-26 14:36:00,BET01 ,212.147,210.4264270544348,1.0081766010555322,Normal
2024-08-26 14:46:00,BET01 ,209.275,205.3212833572652,1.0192562435714725,Normal
2024-08-26 14:51:00,BET01 ,207.47,203.041982756929,1.021808382596283,Normal
2024-08-26 14:56:00,BET01 ,205.748,202.51288042235788,1.0159748830340816,Normal
2024-08-26 15:01:00,BET01 ,204.748,198.6422801361179,1.030737262277186,Normal
2024-08-26 15:06:00,BET01 ,199.348,196.37024772273116,1.0151639686347667,Normal
2024-08-26 15:16:00,BET01 ,193.825,187.93650751180255,1.0313323503036134,Normal
2024-08-26 15:21:00,BET01 ,191.793,183.09574205032996,1.0475011480457002,Normal
2024-08-26 15:26:00,BET01 ,189.05,185.909868548354,1.0168906119732384,Normal
2024-08-26 15:31:00,BET01 ,186.131,180.0142010659802,1.0339795354910797,Normal
2024-08-26 15:36:00,BET01 ,182.753,170.37760754847005,1.0726350876127269,Normal
2024-08-26 15:41:00,BET01 ,178.576,173.04410040611373,1.0319681490493091,Normal
2024-08-26 15:46:00,BET01 ,175.48,165.19721982373073,1.062245479598514,Normal
2024-08-26 15:51:00,BET01 ,168.741,163.22198762402334,1.0338129222435983,Normal
2024-08-26 15:56:00,BET01 ,160.985,157.9686214057003,1.0190947959630092,Normal
2024-08-26 16:11:00,BET01 ,141.09,139.34531079515,1.012520616552464,Normal
2024-08-26 16:16:00,BET01 ,132.796,125.17359006557017,1.0608947137366354,Normal
2024-08-26 16:21:00,BET01 ,116.52,103.69900089535264,1.1236366695334472,Normal
2024-08-26 16:26:00,BET01 ,101.744,98.04789560816714,1.0376969272915735,Normal
2024-08-26 16:31:00,BET01 ,87.911,83.16762803243736,1.057033873392573,Normal
2024-08-26 16:36:00,BET01 ,74.506,71.01382830825054,1.0491759390381117,Normal
2024-08-26 16:41:00,BET01 ,59.973,59.49470930694989,1.008039213883414,Normal
2024-08-26 16:46:00,BET01 ,51.128,48.69458471904965,1.049973016403986,Normal
2024-08-26 16:51:00,BET01 ,39.042,38.98429183640158,1.0014802927250954,Normal
2024-08-26 16:56:00,BET01 ,30.245,29.41816460784231,1.0281062874988902,Normal
2024-08-26 17:01:00,BET01 ,22.49,23.19742022669289,0.9695043578216996,Normal
2024-08-26 17:06:00,BET01 ,16.412,16.430115090996157,0.9988974458854469,Normal
2024-08-26 17:11:00,BET01 ,3.347,10.040263179184269,0.33335779553459177,Normal
2024-08-26 17:16:00,BET01 ,0.415,3.9833531387011374,0.10418358241150573,Normal
2024-08-26 17:21:00,BET01 ,0.015,1.6160045106690288,0.009282152308962288,Perda Total
2024-08-27 08:57:00,BET01 ,82.284,58.85686539181059,1.3980357168570703,Normal
2024-08-27 09:02:00,BET01 ,238.881,161.6767376336977,1.4775223912621236,Normal
2024-08-27 09:07:00,BET01 ,127.801,118.3498797318855,1.079857455618252,Normal
2024-08-27 09:12:00,BET01 ,194.833,188.64801496879736,1.0327858474006506,Normal
2024-08-27 09:17:00,BET01 ,235.187,191.081269119296,1.2308218439410086,Normal
2024-08-27 09:22:00,BET01 ,234.399,206.7743360823932,1.1335981265421604,Normal
2024-08-27 09:27:00,BET01 ,236.934,226.67259154220224,1.045269736354019,Normal
2024-08-27 09:32:00,BET01 ,163.105,208.95007170615935,0.7805931755284105,Normal
2024-08-27 09:37:00,BET01 ,93.107,105.4630679462124,0.8828398586648915,Normal
2024-08-27 09:42:00,BET01 ,134.847,164.2798699997678,0.8208370264731193,Normal
2024-08-27 09:47:00,BET01 ,125.827,135.28321136574007,0.9301006291152043,Normal
2024-08-27 09:52:00,BET01 ,95.909,124.4616791414537,0.7705905999468087,Normal
2024-08-27 09:57:00,BET01 ,97.597,117.02915203930564,0.8339546027576178,Normal
2024-08-27 10:02:00,BET01 ,80.238,117.8185381015667,0.681030347964681,Normal
2024-08-27 10:07:00,BET01 ,80.238,107.07217255575698,0.7493823846547683,Normal
2024-08-27 10:12:00,BET01 ,80.238,100.44660062122576,0.798812498419629,Normal
2024-08-27 10:17:00,BET01 ,185.931,110.5314985828488,1.6821539776793633,Normal
2024-08-27 10:22:00,BET01 ,180.754,187.54117506755424,0.9638096803802715,Normal
2024-08-27 10:27:00,BET01 ,180.754,180.2580075787965,1.0027515694191098,Normal
2024-08-27 10:32:00,BET01 ,180.754,171.55519278221269,1.0536201036448083,Normal
2024-08-27 10:37:00,BET01 ,180.754,173.73723862728897,1.0403872044252054,Normal
2024-08-27 10:42:00,BET01 ,180.754,174.03626851703152,1.0385996065085197,Normal
2024-08-27 10:47:00,BET01 ,107.348,156.4622553579108,0.6860951847743669,Normal
2024-08-27 10:52:00,BET01 ,192.971,169.313335646625,1.1397271175541133,Normal
2024-08-27 10:57:00,BET01 ,177.287,183.2394903543361,0.9675152427960502,Normal
2024-08-27 11:02:00,BET01 ,114.076,161.68110366886427,0.7055617348681432,Normal
2024-08-27 11:07:00,BET01 ,115.905,150.34885525685092,0.7709071000373884,Normal
2024-08-27 11:12:00,BET01 ,167.429,143.7297133183167,1.1648878727615406,Normal
2024-08-27 11:17:00,BET01 ,139.324,165.5352820267368,0.8416574297284658,Normal
2024-08-27 11:22:00,BET01 ,222.126,176.24457675357084,1.260328142241685,Normal
2024-08-27 11:27:00,BET01 ,212.311,168.92537712368576,1.2568330680389581,Normal
2024-08-27 11:32:00,BET01 ,230.338,212.5979181882491,1.0834442875213979,Normal
2024-08-27 11:37:00,BET01 ,226.844,209.63143842485275,1.0821086841958463,Normal
2024-08-27 11:42:00,BET01 ,204.257,219.41294310071083,0.9309250270903379,Normal
2024-08-27 11:47:00,BET01 ,192.303,194.3040135563918,0.9897016354949814,Normal
2024-08-27 11:52:00,BET01 ,196.655,193.90399428895117,1.0141874628273482,Normal
2024-08-27 11:57:00,BET01 ,218.318,187.78890125529043,1.1625713689181592,Normal
2024-08-27 12:02:00,BET01 ,118.802,179.24291443797892,0.6627988636120258,Normal
2024-08-27 12:07:00,BET01 ,118.802,154.08817136926493,0.7710001289800286,Normal
2024-08-27 12:12:00,BET01 ,215.157,143.02286175518748,1.5043539009049105,Normal
2024-08-27 12:17:00,BET01 ,136.464,177.97455138625304,0.7667613090583727,Normal
2024-08-27 12:22:00,BET01 ,122.129,122.81562843236756,0.9944092747712017,Normal
2024-08-27 12:27:00,BET01 ,221.377,163.68800049271476,1.3524326727288285,Normal
2024-08-27 12:32:00,BET01 ,221.377,215.0810368589818,1.0292725162244134,Normal
2024-08-27 12:37:00,BET01 ,217.713,217.71213146756008,1.0000039893617045,Normal
2024-08-27 12:42:00,BET01 ,217.713,216.05728694844063,1.007663305759988,Normal
2024-08-27 12:47:00,BET01 ,228.345,217.50266113132255,1.0498492239694075,Normal
2024-08-27 12:52:00,BET01 ,235.02,224.63513731319324,1.0462299122524534,Normal
2024-08-27 12:57:00,BET01 ,233.935,227.6674131950224,1.027529573587278,Normal
2024-08-27 13:02:00,BET01 ,229.793,221.58507968501635,1.0370418456272021,Normal
2024-08-27 13:07:00,BET01 ,229.087,220.8854749893502,1.0371302142481085,Normal
2024-08-27 13:12:00,BET01 ,232.35,226.43765855660615,1.0261102392644457,Normal
2024-08-27 13:17:00,BET01 ,229.256,228.06528169974877,1.0052209538048795,Normal
2024-08-27 13:22:00,BET01 ,227.364,225.51528775449333,1.0081977247037872,Normal
2024-08-27 13:27:00,BET01 ,227.084,225.4513677905973,1.0072416158988182,Normal
2024-08-27 13:32:00,BET01 ,224.44,225.09815984371616,0.9970761207280721,Normal
2024-08-27 13:37:00,BET01 ,225.2,223.23458834507625,1.0088042434171787,Normal
2024-08-27 13:42:00,BET01 ,224.545,222.37965862421848,1.0097371377812956,Normal
2024-08-27 13:47:00,BET01 ,223.55,220.8589739456068,1.0121843636521464,Normal
2024-08-27 13:52:00,BET01 ,220.055,216.69326807946587,1.015513781070953,Normal
2024-08-27 13:57:00,BET01 ,219.52,216.5441844177153,1.013742302016961,Normal
2024-08-27 14:02:00,BET01 ,218.193,216.36270619608257,1.0084593774781996,Normal
2024-08-27 14:07:00,BET01 ,217.344,214.93392589894083,1.0112130930051142,Normal
2024-08-27 14:12:00,BET01 ,216.309,212.5084208776292,1.0178843695072175,Normal
2024-08-27 14:17:00,BET01 ,215.7,210.52548410804195,1.0245790475860037,Normal
2024-08-27 14:22:00,BET01 ,211.32,207.8995341514474,1.0164524940496544,Normal
2024-08-27 14:32:00,BET01 ,205.072,203.81482856938612,1.0061682039498214,Normal
2024-08-27 14:37:00,BET01 ,205.342,202.74857719340943,1.012791324321436,Normal
2024-08-27 14:42:00,BET01 ,205.26,201.26444357074757,1.0198522717593081,Normal
2024-08-27 14:47:00,BET01 ,202.259,199.18882400980036,1.0154133948300663,Normal
2024-08-27 14:52:00,BET01 ,199.933,194.96322396690869,1.0254908383846526,Normal
2024-08-27 14:57:00,BET01 ,194.277,192.73979765162653,1.0079755316084327,Normal
2024-08-27 15:02:00,BET01 ,192.49,185.66318328486707,1.0367699001727144,Normal
2024-08-27 15:12:00,BET01 ,187.307,184.68576333464543,1.0141929546599915,Normal
2024-08-27 15:17:00,BET01 ,183.138,175.4365434136,1.0438988162702423,Normal
2024-08-27 15:22:00,BET01 ,180.763,173.06257644296446,1.0444950243738764,Normal
2024-08-27 15:27:00,BET01 ,175.735,166.785386082035,1.0536594609887648,Normal
2024-08-27 15:37:00,BET01 ,163.897,162.9697891088503,1.0056894648770172,Normal
2024-08-27 15:42:00,BET01 ,158.531,147.12959137321798,1.0774922877197457,Normal
2024-08-27 15:47:00,BET01 ,153.733,147.49343735712264,1.0423040018232788,Normal
2024-08-27 15:52:00,BET01 ,148.202,134.3901796586695,1.1027740298912496,Normal
2024-08-27 15:57:00,BET01 ,140.292,125.9794617506028,1.1136100920777963,Normal
2024-08-27 16:07:00,BET01 ,129.929,117.89609812736904,1.1020636141802693,Normal
2024-08-27 16:12:00,BET01 ,123.333,112.67309358291472,1.0946091571475385,Normal
2024-08-27 16:17:00,BET01 ,114.636,102.51181898556162,1.1182710553223723,Normal
2024-08-27 16:22:00,BET01 ,98.753,89.943761730615,1.0979416259658898,Normal
2024-08-27 16:27:00,BET01 ,83.655,75.18735265696778,1.112620634239707,Normal
2024-08-27 16:32:00,BET01 ,72.661,65.11205041792931,1.1159378261568615,Normal
2024-08-27 16:37:00,BET01 ,60.226,56.70601111891964,1.0620743517596132,Normal
2024-08-27 16:42:00,BET01 ,49.171,46.736668767140046,1.0520861091959446,Normal
2024-08-27 16:47:00,BET01 ,41.06,38.85992125313983,1.056615625454527,Normal
2024-08-27 16:52:00,BET01 ,32.857,32.94445101621203,0.9973455008805885,Normal
2024-08-27 16:57:00,BET01 ,25.622,24.60536015244848,1.04131782023318,Normal
2024-08-27 17:02:00,BET01 ,19.715,19.449089630115115,1.0136721242455045,Normal
2024-08-27 17:07:00,BET01 ,14.765,16.34210190962572,0.9034945493335357,Normal
2024-08-27 17:12:00,BET01 ,10.956,11.713241681657998,0.9353516556527833,Normal
2024-08-27 17:17:00,BET01 ,8.598,8.534234630341816,1.007471715088718,Normal
2024-08-29 11:27:00,BET01 ,188.929,124.56489100690062,1.5167114784336282,Normal
2024-08-29 11:32:00,BET01 ,188.929,153.61717883701115,1.22986896016659,Normal
2024-08-29 11:37:00,BET01 ,188.929,173.81815653839266,1.0869347815127108,Normal
2024-08-29 11:42:00,BET01 ,188.929,173.8595002619118,1.086676308832055,Normal
2024-08-29 11:47:00,BET01 ,188.929,172.9933674443184,1.0921170146064172,Normal
2024-08-29 11:52:00,BET01 ,188.929,168.3922663922559,1.1219577005983485,Normal
2024-08-29 11:57:00,BET01 ,188.929,169.51145525044467,1.114550044543402,Normal
2024-08-29 12:02:00,BET01 ,191.143,173.9888593009615,1.0985933281473252,Normal
2024-08-29 12:07:00,BET01 ,68.84100000000001,154.0897016919394,0.4467592528514912,Normal
2024-08-29 12:12:00,BET01 ,68.84100000000001,116.35389490404872,0.5916518742820751,Normal
2024-08-29 12:17:00,BET01 ,68.84100000000001,73.18915763156437,0.9405901396836254,Normal
2024-08-29 12:22:00,BET01 ,68.84100000000001,76.98906856032018,0.8941659028653368,Normal
2024-08-29 12:27:00,BET01 ,68.84100000000001,73.33368540787076,0.9387364022020287,Normal
2024-08-29 12:32:00,BET01 ,68.84100000000001,72.39123311916221,0.9509576924415942,Normal
2024-08-29 12:37:00,BET01 ,68.84100000000001,73.2576506135313,0.9397107254117224,Normal
2024-08-29 12:42:00,BET01 ,68.84100000000001,71.29011647156662,0.965645778225886,Normal
2024-08-29 12:47:00,BET01 ,68.84100000000001,70.96523440917171,0.9700665484041977,Normal
2024-08-29 12:52:00,BET01 ,68.84100000000001,73.3561003026181,0.938449559286933,Normal
2024-08-29 12:57:00,BET01 ,68.84100000000001,71.41897629735274,0.9639034829256116,Normal
2024-08-29 13:02:00,BET01 ,68.84100000000001,84.59429578403649,0.8137782738418489,Normal
2024-08-29 13:07:00,BET01 ,68.84100000000001,73.5883047383482,0.9354883258253089,Normal
2024-08-29 13:17:00,BET01 ,68.84100000000001,88.57584218917813,0.777198368071636,Normal
2024-08-29 13:22:00,BET01 ,69.734,76.0542075322162,0.9168986471979346,Normal
2024-08-29 13:27:00,BET01 ,69.734,83.02771081874957,0.8398882651628214,Normal
2024-08-29 13:32:00,BET01 ,69.734,101.84559033431948,0.6847031842133801,Normal
2024-08-29 13:37:00,BET01 ,69.734,93.06437735421356,0.7493092629265061,Normal
2024-08-29 13:42:00,BET01 ,211.592,127.95089215720208,1.65369694913917,Normal
2024-08-29 13:47:00,BET01 ,211.592,176.3963050685605,1.1995262594517493,Normal
2024-08-29 13:52:00,BET01 ,211.592,179.47172091334892,1.1789712547647502,Normal
2024-08-29 13:57:00,BET01 ,94.304,168.390335514624,0.5600321402757112,Normal
2024-08-29 14:02:00,BET01 ,238.203,176.9739790618318,1.345977534453106,Normal
2024-08-29 14:07:00,BET01 ,238.203,175.3295530751234,1.3586015353494754,Normal
2024-08-29 14:12:00,BET01 ,238.203,229.54191031234944,1.0377320624188626,Normal
2024-08-29 14:17:00,BET01 ,238.203,229.3417795635179,1.0386376195970344,Normal
2024-08-29 14:22:00,BET01 ,238.203,231.36651582349256,1.0295482868477084,Normal
2024-08-29 14:32:00,BET01 ,238.203,232.23892864265508,1.0256807564184116,Normal
2024-08-29 14:37:00,BET01 ,238.203,233.4777752682224,1.0202384347989835,Normal
2024-08-29 14:42:00,BET01 ,238.203,234.54829004592835,1.0155819083283701,Normal
2024-08-29 14:47:00,BET01 ,236.854,230.71959983112475,1.0265881189693695,Normal
2024-08-29 14:52:00,BET01 ,237.428,232.3830337375139,1.021709701355326,Normal
2024-08-29 14:57:00,BET01 ,236.217,231.8631926516319,1.0187774838195625,Normal
2024-08-29 15:02:00,BET01 ,233.831,225.14795836538244,1.0385659354748678,Normal
2024-08-29 15:07:00,BET01 ,231.854,228.8425685446378,1.0131594024420978,Normal
2024-08-29 15:12:00,BET01 ,230.19,224.7712785667132,1.024107712817403,Normal
2024-08-29 15:17:00,BET01 ,226.945,218.5675144169157,1.0383290518054953,Normal
2024-08-29 15:27:00,BET01 ,224.024,215.54010301895255,1.039361106644277,Normal
2024-08-29 15:32:00,BET01 ,217.809,197.23057341272292,1.104336899858902,Normal
2024-08-29 15:37:00,BET01 ,215.189,201.42966416300243,1.068308388906726,Normal
2024-08-29 15:42:00,BET01 ,212.664,202.6365322078425,1.0494849950445875,Normal
2024-08-29 15:47:00,BET01 ,207.744,194.8997236320096,1.0659019732231212,Normal
2024-08-29 15:52:00,BET01 ,201.121,189.0525247382925,1.0638366257124259,Normal
2024-08-29 15:57:00,BET01 ,196.829,192.6185013726769,1.0218592637639552,Normal
2024-08-29 16:02:00,BET01 ,190.664,182.14576923740813,1.0467660094343956,Normal
2024-08-29 16:12:00,BET01 ,175.023,166.87709186433185,1.048813818869103,Normal
2024-08-29 16:17:00,BET01 ,163.417,155.28922943565468,1.0523395640115087,Normal
2024-08-29 16:22:00,BET01 ,140.572,140.30442963959518,1.0019070699413564,Normal
2024-08-29 16:27:00,BET01 ,122.79,120.94952489104188,1.0152168858093171,Normal
2024-08-29 16:32:00,BET01 ,108.72,106.45771690142712,1.0212505318019134,Normal
2024-08-29 16:37:00,BET01 ,89.407,89.86677762856054,0.9948837864148093,Normal
2024-08-29 16:42:00,BET01 ,78.333,74.58527669181734,1.0502474948731244,Normal
2024-08-29 16:47:00,BET01 ,60.775,59.99863188830975,1.0129397635788677,Normal
2024-08-29 16:52:00,BET01 ,47.77,47.006729575086894,1.0162374713538385,Normal
2024-08-29 16:57:00,BET01 ,35.116,35.40328003551779,0.9918854966198166,Normal
2024-08-29 17:02:00,BET01 ,25.301,25.09105724009279,1.0083672345050387,Normal
2024-08-29 17:07:00,BET01 ,17.431,18.554288999357357,0.9394593347448527,Normal
2024-08-29 17:12:00,BET01 ,12.369,12.37642436946332,0.9994001199989846,Normal
2024-08-29 17:17:00,BET01 ,8.978,9.217526548999446,0.9740140104044022,Normal
2024-08-29 17:22:00,BET01 ,6.758,6.652836627632147,1.0158072981878232,Normal
2024-08-29 17:27:00,BET01 ,4.759,4.766878503601262,0.9983472405274626,Normal
2024-08-29 17:32:00,BET01 ,3.019,3.1337582807098845,0.963379983256434,Normal
2024-08-29 17:37:00,BET01 ,1.203,1.4561413906652845,0.8261560365716761,Normal
2024-08-29 17:42:00,BET01 ,0.244,0.2969333746916009,0.8217331590072074,Normal
2024-08-29 17:47:00,BET01 ,0.021,0.037595996078354,0.5585701189093061,Normal
2024-08-30 07:45:00,BET01 ,172.048,98.39398968052676,1.7485620875687509,Normal
2024-08-30 07:50:00,BET01 ,175.812,163.8903367712701,1.0727417092648244,Normal
2024-08-30 07:55:00,BET01 ,179.183,176.39675489901634,1.0157953308300864,Normal
2024-08-30 08:00:00,BET01 ,183.14,179.9552414409275,1.0176975037435514,Normal
2024-08-30 08:05:00,BET01 ,185.52,183.88831811684292,1.0088732220723249,Normal
2024-08-30 08:10:00,BET01 ,189.395,185.62387582901096,1.0203159434859708,Normal
2024-08-30 08:15:00,BET01 ,190.902,189.55665442427244,1.0070973270751886,Normal
2024-08-30 08:20:00,BET01 ,191.515,181.8629968914316,1.0530729355259136,Normal
2024-08-30 08:25:00,BET01 ,196.84,192.2467541602734,1.0238924493669073,Normal
2024-08-30 08:30:00,BET01 ,199.974,197.82569532530815,1.0108595835902872,Normal
2024-08-30 08:35:00,BET01 ,201.916,200.55737284841976,1.006774256823792,Normal
2024-08-30 08:40:00,BET01 ,205.008,196.58372862651336,1.0428533502357755,Normal
2024-08-30 08:45:00,BET01 ,205.539,202.99619253626977,1.0125263800860496,Normal
2024-08-30 08:55:00,BET01 ,211.438,205.21325239284133,1.030333068330512,Normal
2024-08-30 09:00:00,BET01 ,215.574,208.26023003124945,1.0351184187574034,Normal
2024-08-30 09:05:00,BET01 ,216.525,210.73469225015288,1.027476765633699,Normal
2024-08-30 09:10:00,BET01 ,219.181,216.63314578206803,1.0117611467475762,Normal
2024-08-30 09:15:00,BET01 ,222.371,217.7292695522988,1.0213188169750702,Normal
2024-08-30 09:20:00,BET01 ,222.976,220.77093365740024,1.0099880283426335,Normal
2024-08-30 09:25:00,BET01 ,225.598,223.26589008292208,1.0104454375731635,Normal
2024-08-30 09:30:00,BET01 ,224.622,225.24143857899836,0.9972498906821664,Normal
2024-08-30 09:35:00,BET01 ,226.588,223.9889338441946,1.0116035471538665,Normal
2024-08-30 09:40:00,BET01 ,230.275,225.95830326337855,1.0191039526951566,Normal
2024-08-30 09:45:00,BET01 ,234.892,225.3229694818756,1.0424680650185294,Normal
2024-08-30 09:50:00,BET01 ,237.941,228.6413983840316,1.0406733062415432,Normal
2024-08-30 09:55:00,BET01 ,237.275,225.76553753104724,1.0509797137101582,Normal
2024-08-30 10:00:00,BET01 ,237.195,226.27959158410536,1.048238589876708,Normal
2024-08-30 10:05:00,BET01 ,239.483,219.8684179534152,1.0892105479684702,Normal
2024-08-30 10:10:00,BET01 ,239.483,225.79010551592552,1.060644351322599,Normal
2024-08-30 10:15:00,BET01 ,205.799,224.51862098876663,0.9166233031971845,Normal
2024-08-30 10:20:00,BET01 ,205.799,187.366442563314,1.0983770475892842,Normal
2024-08-30 10:25:00,BET01 ,205.799,177.84260283840894,1.1571974134172607,Normal
2024-08-30 10:30:00,BET01 ,58.619,157.30623988785683,0.372642560408216,Normal
2024-08-30 10:35:00,BET01 ,205.236,167.90192612629147,1.2223564358971486,Normal
2024-08-30 10:40:00,BET01 ,65.132,137.97727213938586,0.47204875839408594,Normal
2024-08-30 10:45:00,BET01 ,171.15800000000002,162.17214141364906,1.0554093847933532,Normal
2024-08-30 10:50:00,BET01 ,235.011,168.31364747089586,1.3962682380859055,Normal
2024-08-30 10:55:00,BET01 ,227.577,194.4571736910603,1.1703193853961804,Normal
2024-08-30 11:00:00,BET01 ,224.308,217.01672482846573,1.0335977569346206,Normal
2024-08-30 11:05:00,BET01 ,237.028,223.68169576583531,1.0596665014920865,Normal
2024-08-30 11:10:00,BET01 ,65.421,188.2445012526269,0.3475320636973298,Normal
2024-08-30 11:15:00,BET01 ,175.842,160.1432091421312,1.0980297006783204,Normal
2024-08-30 11:20:00,BET01 ,175.842,164.14626689897452,1.0712518982123653,Normal
2024-08-30 11:25:00,BET01 ,175.842,172.88944949390896,1.0170776789140918,Normal
2024-08-30 11:30:00,BET01 ,175.842,171.5224987760495,1.0251832923072695,Normal
2024-08-30 11:35:00,BET01 ,175.842,165.9268889918372,1.0597559025448287,Normal
2024-08-30 11:40:00,BET01 ,175.842,171.8890654512216,1.022997009951748,Normal
2024-08-30 11:45:00,BET01 ,175.842,171.12848298808416,1.0275437316431073,Normal
2024-08-30 11:50:00,BET01 ,128.425,153.28958389544405,0.8377933890641669,Normal
2024-08-30 11:55:00,BET01 ,128.425,141.0523302393196,0.9104776913795388,Normal
2024-08-30 12:00:00,BET01 ,128.425,140.67349400762632,0.912929624062922,Normal
2024-08-30 12:05:00,BET01 ,128.425,139.8297782147067,0.9184381298438821,Normal
2024-08-30 12:10:00,BET01 ,119.099,151.25161316519367,0.7874230066552923,Normal
2024-08-30 12:15:00,BET01 ,168.1,154.8897060098624,1.0852883921756327,Normal
2024-08-30 12:20:00,BET01 ,196.28,168.34634661597275,1.1659296678872917,Normal
2024-08-30 12:25:00,BET01 ,76.177,143.14141583448958,0.5321800092300425,Normal
2024-08-30 12:30:00,BET01 ,76.177,113.70513235480487,0.6699521685819574,Normal
2024-08-30 12:35:00,BET01 ,76.177,104.06191884979222,0.7320353193751636,Normal
2024-08-30 12:40:00,BET01 ,239.802,122.69589866627716,1.954441856709831,Normal
2024-08-30 12:45:00,BET01 ,102.738,98.17947253932488,1.0464305556219937,Normal
2024-08-30 12:50:00,BET01 ,113.638,139.28743903423992,0.8158524615566036,Normal
2024-08-30 12:55:00,BET01 ,113.638,128.83751745847155,0.8820256881822421,Normal
2024-08-30 13:00:00,BET01 ,113.638,127.93426032275048,0.8882530739874988,Normal
2024-08-30 13:05:00,BET01 ,113.638,123.64351386692908,0.9190777295629314,Normal
2024-08-30 13:10:00,BET01 ,113.638,125.1393763595586,0.9080914681361997,Normal
2024-08-30 13:15:00,BET01 ,113.638,133.84676931943926,0.8490156361472654,Normal
2024-08-30 13:20:00,BET01 ,113.638,134.96382123699385,0.8419886081948872,Normal
2024-08-30 13:25:00,BET01 ,113.638,131.4048353382246,0.8647931387570762,Normal
2024-08-30 13:30:00,BET01 ,216.116,140.73148862465348,1.5356620050854817,Normal
2024-08-30 13:35:00,BET01 ,223.643,183.21126193657807,1.2206836939828412,Normal
2024-08-30 13:40:00,BET01 ,223.643,211.16739686041663,1.0590792107354994,Normal
2024-08-30 13:45:00,BET01 ,223.643,222.61171381783328,1.004632668085969,Normal
2024-08-30 13:50:00,BET01 ,223.643,222.80264584487816,1.0037717422606682,Normal
2024-08-30 13:55:00,BET01 ,223.643,221.16169351674915,1.0112194225129811,Normal
2024-08-30 14:00:00,BET01 ,239.99,219.6636782564788,1.092533831286337,Normal
2024-08-30 14:05:00,BET01 ,239.99,218.29415463390745,1.0993881187633163,Normal
2024-08-30 14:10:00,BET01 ,239.518,217.61446584434836,1.1006529325643197,Normal
2024-08-30 14:15:00,BET01 ,238.424,227.2679462764272,1.0490876690107616,Normal
2024-08-30 14:20:00,BET01 ,236.879,223.17981473251507,1.0613818291941126,Normal
2024-08-30 14:25:00,BET01 ,236.284,223.8966496634189,1.0553261978470996,Normal
2024-08-30 14:30:00,BET01 ,233.94,223.22974453069384,1.0479786217191747,Normal
2024-08-30 14:35:00,BET01 ,232.116,218.13835732129124,1.0640769594598232,Normal
2024-08-30 14:50:00,BET01 ,227.228,212.29520666061765,1.07033975742681,Normal
2024-08-30 14:55:00,BET01 ,224.168,208.171996334149,1.076840324095153,Normal
2024-08-30 15:00:00,BET01 ,218.75,205.2146438787561,1.0659570675143475,Normal
2024-08-30 15:05:00,BET01 ,217.636,201.97179180603044,1.0775564154474262,Normal
2024-08-30 15:10:00,BET01 ,216.121,196.6813791272722,1.0988381358671908,Normal
2024-08-30 15:15:00,BET01 ,211.683,192.46542739360012,1.0998494787694992,Normal
2024-08-30 15:20:00,BET01 ,207.479,181.5106734353798,1.1430677660609598,Normal
2024-08-30 15:25:00,BET01 ,202.954,179.14320144282988,1.1329148880080102,Normal
2024-08-30 15:30:00,BET01 ,196.987,181.2095572153163,1.087067387764414,Normal
2024-08-30 15:35:00,BET01 ,196.449,186.55100372386988,1.053057855913662,Normal
2024-08-30 15:40:00,BET01 ,191.824,185.3228560818661,1.0350800978119075,Normal
2024-08-30 15:45:00,BET01 ,189.7,181.74198809847223,1.0437874152516473,Normal
2024-08-30 15:50:00,BET01 ,185.654,180.20137211779004,1.030258525882066,Normal
2024-08-30 15:55:00,BET01 ,179.96200000000002,174.14469364057365,1.033405016471148,Normal
2024-08-30 16:00:00,BET01 ,173.282,167.69054585171955,1.033343884235577,Normal
2024-08-30 16:05:00,BET01 ,161.242,161.58109093341966,0.9979014194578041,Normal
2024-08-30 16:10:00,BET01 ,159.75,153.61284437847223,1.0399520993596538,Normal
2024-08-30 16:15:00,BET01 ,146.022,144.01400855784584,1.013943028614106,Normal
